source,target
57214864885,57214865607
57214864885,57214865716
57214864885,57214865736
57214864885,57214866007
57214864885,57214866468
57214864885,57214866730
57214864885,57214866949
57214864885,57214867029
57214864885,57214867835
57214864885,57214867844
57214864885,57214867917
57214864885,6507702707
57214864885,6603524750
57214864885,7202169664
57204586483,24073352600
57204586483,26431291300
57204586483,36699721500
57204586483,57192923719
57204586483,57193748026
57204586483,57204593199
57204586483,57214591531
57204586483,57214864742
57204586483,57214864885
57204586483,57214865263
57204586483,57214865513
57204586483,57214865607
57204586483,57214865716
57204586483,57214865736
57204586483,57214866007
57204586483,57214866468
57204586483,57214866730
57204586483,57214866949
57204586483,57214867029
57204586483,57214867835
57204586483,57214867844
57204586483,57214867917
57204586483,6507702707
57204586483,6603524750
57204586483,7202169664
57212443795,24073352600
57212443795,26431291300
57212443795,36699721500
57212443795,57192923719
57212443795,57193748026
57212443795,57204586483
57212443795,57204593199
57212443795,57214591531
57212443795,57214864742
57212443795,57214864885
57212443795,57214865263
57212443795,57214865513
57212443795,57214865607
57212443795,57214865716
57212443795,57214865736
57212443795,57214866007
57212443795,57214866468
57212443795,57214866730
57212443795,57214866949
57212443795,57214867029
57212443795,57214867835
57212443795,57214867844
57212443795,57214867917
57212443795,6507702707
57212443795,6603524750
57212443795,7202169664
9243031800,24073352600
9243031800,26431291300
9243031800,36699721500
9243031800,57192923719
9243031800,57193748026
9243031800,57204586483
9243031800,57204593199
9243031800,57212443795
9243031800,57214591531
9243031800,57214864742
9243031800,57214864885
9243031800,57214865263
9243031800,57214865513
9243031800,57214865607
9243031800,57214865716
9243031800,57214865736
9243031800,57214866007
9243031800,57214866468
9243031800,57214866730
9243031800,57214866949
9243031800,57214867029
9243031800,57214867835
9243031800,57214867844
9243031800,57214867917
9243031800,6507702707
9243031800,6603524750
9243031800,7202169664
9942476400,24073352600
9942476400,26431291300
9942476400,36699721500
9942476400,57192923719
9942476400,57193748026
9942476400,57204586483
9942476400,57204593199
9942476400,57212443795
9942476400,57214591531
9942476400,57214864742
9942476400,57214864885
9942476400,57214865263
9942476400,57214865513
9942476400,57214865607
9942476400,57214865716
9942476400,57214865736
9942476400,57214866007
9942476400,57214866468
9942476400,57214866730
9942476400,57214866949
9942476400,57214867029
9942476400,57214867835
9942476400,57214867844
9942476400,57214867917
9942476400,6507702707
9942476400,6603524750
9942476400,7202169664
9942476400,9243031800
57214865333,24073352600
57214865333,26431291300
57214865333,36699721500
57214865333,57192923719
57214865333,57193748026
57214865333,57204586483
57214865333,57204593199
57214865333,57212443795
57214865333,57214591531
57214865333,57214864742
57214865333,57214864885
57214865333,57214865263
57214865333,57214865513
57214865333,57214865607
57214865333,57214865716
57214865333,57214865736
57214865333,57214866007
57214865333,57214866468
57214865333,57214866730
57214865333,57214866949
57214865333,57214867029
57214865333,57214867835
57214865333,57214867844
57214865333,57214867917
57214865333,6507702707
57214865333,6603524750
57214865333,7202169664
57214865333,9243031800
57214865333,9942476400
55619906200,24073352600
55619906200,26431291300
55619906200,36699721500
55619906200,57192923719
55619906200,57193748026
55619906200,57204586483
55619906200,57204593199
55619906200,57212443795
55619906200,57214591531
55619906200,57214864742
55619906200,57214864885
55619906200,57214865263
55619906200,57214865333
55619906200,57214865513
55619906200,57214865607
55619906200,57214865716
55619906200,57214865736
55619906200,57214866007
55619906200,57214866468
55619906200,57214866730
55619906200,57214866949
55619906200,57214867029
55619906200,57214867835
55619906200,57214867844
55619906200,57214867917
55619906200,6507702707
55619906200,6603524750
55619906200,7202169664
55619906200,9243031800
55619906200,9942476400
57212742253,24073352600
57212742253,26431291300
57212742253,36699721500
57212742253,55619906200
57212742253,57192923719
57212742253,57193748026
57212742253,57204586483
57212742253,57204593199
57212742253,57212443795
57212742253,57214591531
57212742253,57214864742
57212742253,57214864885
57212742253,57214865263
57212742253,57214865333
57212742253,57214865513
57212742253,57214865607
57212742253,57214865716
57212742253,57214865736
57212742253,57214866007
57212742253,57214866468
57212742253,57214866730
57212742253,57214866949
57212742253,57214867029
57212742253,57214867835
57212742253,57214867844
57212742253,57214867917
57212742253,6507702707
57212742253,6603524750
57212742253,7202169664
57212742253,9243031800
57212742253,9942476400
58319749000,24073352600
58319749000,26431291300
58319749000,36699721500
58319749000,55619906200
58319749000,57192923719
58319749000,57193748026
58319749000,57204586483
58319749000,57204593199
58319749000,57212443795
58319749000,57212742253
58319749000,57214591531
58319749000,57214864742
58319749000,57214864885
58319749000,57214865263
58319749000,57214865333
58319749000,57214865513
58319749000,57214865607
58319749000,57214865716
58319749000,57214865736
58319749000,57214866007
58319749000,57214866468
58319749000,57214866730
58319749000,57214866949
58319749000,57214867029
58319749000,57214867835
58319749000,57214867844
58319749000,57214867917
58319749000,6507702707
58319749000,6603524750
58319749000,7202169664
58319749000,9243031800
58319749000,9942476400
56989394200,24073352600
56989394200,26431291300
56989394200,36699721500
56989394200,55619906200
56989394200,57192923719
56989394200,57193748026
56989394200,57204586483
56989394200,57204593199
56989394200,57212443795
56989394200,57212742253
56989394200,57214591531
56989394200,57214864742
56989394200,57214864885
56989394200,57214865263
56989394200,57214865333
56989394200,57214865513
56989394200,57214865607
56989394200,57214865716
56989394200,57214865736
56989394200,57214866007
56989394200,57214866468
56989394200,57214866730
56989394200,57214866949
56989394200,57214867029
56989394200,57214867835
56989394200,57214867844
56989394200,57214867917
56989394200,58319749000
56989394200,6507702707
56989394200,6603524750
56989394200,7202169664
56989394200,9243031800
56989394200,9942476400
57214868640,24073352600
57214868640,26431291300
57214868640,36699721500
57214868640,55619906200
57214868640,56989394200
57214868640,57192923719
57214868640,57193748026
57214868640,57204586483
57214868640,57204593199
57214868640,57212443795
57214868640,57212742253
57214868640,57214591531
57214868640,57214864742
57214868640,57214864885
57214868640,57214865263
57214868640,57214865333
57214868640,57214865513
57214868640,57214865607
57214868640,57214865716
57214868640,57214865736
57214868640,57214866007
57214868640,57214866468
57214868640,57214866730
57214868640,57214866949
57214868640,57214867029
57214868640,57214867835
57214868640,57214867844
57214868640,57214867917
57214868640,58319749000
57214868640,6507702707
57214868640,6603524750
57214868640,7202169664
57214868640,9243031800
57214868640,9942476400
57214868493,24073352600
57214868493,26431291300
57214868493,36699721500
57214868493,55619906200
57214868493,56989394200
57214868493,57192923719
57214868493,57193748026
57214868493,57204586483
57214868493,57204593199
57214868493,57212443795
57214868493,57212742253
57214868493,57214591531
57214868493,57214864742
57214868493,57214864885
57214868493,57214865263
57214868493,57214865333
57214868493,57214865513
57214868493,57214865607
57214868493,57214865716
57214868493,57214865736
57214868493,57214866007
57214868493,57214866468
57214868493,57214866730
57214868493,57214866949
57214868493,57214867029
57214868493,57214867835
57214868493,57214867844
57214868493,57214867917
57214868493,57214868640
57214868493,58319749000
57214868493,6507702707
57214868493,6603524750
57214868493,7202169664
57214868493,9243031800
57214868493,9942476400
57214865382,24073352600
57214865382,26431291300
57214865382,36699721500
57214865382,55619906200
57214865382,56989394200
57214865382,57192923719
57214865382,57193748026
57214865382,57204586483
57214865382,57204593199
57214865382,57212443795
57214865382,57212742253
57214865382,57214591531
57214865382,57214864742
57214865382,57214864885
57214865382,57214865263
57214865382,57214865333
57214865382,57214865513
57214865382,57214865607
57214865382,57214865716
57214865382,57214865736
57214865382,57214866007
57214865382,57214866468
57214865382,57214866730
57214865382,57214866949
57214865382,57214867029
57214865382,57214867835
57214865382,57214867844
57214865382,57214867917
57214865382,57214868493
57214865382,57214868640
57214865382,58319749000
57214865382,6507702707
57214865382,6603524750
57214865382,7202169664
57214865382,9243031800
57214865382,9942476400
57192255324,24073352600
57192255324,26431291300
57192255324,36699721500
57192255324,55619906200
57192255324,56989394200
57192255324,57192923719
57192255324,57193748026
57192255324,57204586483
57192255324,57204593199
57192255324,57212443795
57192255324,57212742253
57192255324,57214591531
57192255324,57214864742
57192255324,57214864885
57192255324,57214865263
57192255324,57214865333
57192255324,57214865382
57192255324,57214865513
57192255324,57214865607
57192255324,57214865716
57192255324,57214865736
57192255324,57214866007
57192255324,57214866468
57192255324,57214866730
57192255324,57214866949
57192255324,57214867029
57192255324,57214867835
57192255324,57214867844
57192255324,57214867917
57192255324,57214868493
57192255324,57214868640
57192255324,58319749000
57192255324,6507702707
57192255324,6603524750
57192255324,7202169664
57192255324,9243031800
57192255324,9942476400
57214865882,24073352600
57214865882,26431291300
57214865882,36699721500
57214865882,55619906200
57214865882,56989394200
57214865882,57192255324
57214865882,57192923719
57214865882,57193748026
57214865882,57204586483
57214865882,57204593199
57214865882,57212443795
57214865882,57212742253
57214865882,57214591531
57214865882,57214864742
57214865882,57214864885
57214865882,57214865263
57214865882,57214865333
57214865882,57214865382
57214865882,57214865513
57214865882,57214865607
57214865882,57214865716
57214865882,57214865736
57214865882,57214866007
57214865882,57214866468
57214865882,57214866730
57214865882,57214866949
57214865882,57214867029
57214865882,57214867835
57214865882,57214867844
57214865882,57214867917
57214865882,57214868493
57214865882,57214868640
57214865882,58319749000
57214865882,6507702707
57214865882,6603524750
57214865882,7202169664
57214865882,9243031800
57214865882,9942476400
57214867437,24073352600
57214867437,26431291300
57214867437,36699721500
57214867437,55619906200
57214867437,56989394200
57214867437,57192255324
57214867437,57192923719
57214867437,57193748026
57214867437,57204586483
57214867437,57204593199
57214867437,57212443795
57214867437,57212742253
57214867437,57214591531
57214867437,57214864742
57214867437,57214864885
57214867437,57214865263
57214867437,57214865333
57214867437,57214865382
57214867437,57214865513
57214867437,57214865607
57214867437,57214865716
57214867437,57214865736
57214867437,57214865882
57214867437,57214866007
57214867437,57214866468
57214867437,57214866730
57214867437,57214866949
57214867437,57214867029
57214867437,57214867835
57214867437,57214867844
57214867437,57214867917
57214867437,57214868493
57214867437,57214868640
57214867437,58319749000
57214867437,6507702707
57214867437,6603524750
57214867437,7202169664
57214867437,9243031800
57214867437,9942476400
24278734700,24073352600
24278734700,26431291300
24278734700,36699721500
24278734700,55619906200
24278734700,56989394200
24278734700,57192255324
24278734700,57192923719
24278734700,57193748026
24278734700,57204586483
24278734700,57204593199
24278734700,57212443795
24278734700,57212742253
24278734700,57214591531
24278734700,57214864742
24278734700,57214864885
24278734700,57214865263
24278734700,57214865333
24278734700,57214865382
24278734700,57214865513
24278734700,57214865607
24278734700,57214865716
24278734700,57214865736
24278734700,57214865882
24278734700,57214866007
24278734700,57214866468
24278734700,57214866730
24278734700,57214866949
24278734700,57214867029
24278734700,57214867437
24278734700,57214867835
24278734700,57214867844
24278734700,57214867917
24278734700,57214868493
24278734700,57214868640
24278734700,58319749000
24278734700,6507702707
24278734700,6603524750
24278734700,7202169664
24278734700,9243031800
24278734700,9942476400
57214866069,24073352600
57214866069,24278734700
57214866069,26431291300
57214866069,36699721500
57214866069,55619906200
57214866069,56989394200
57214866069,57192255324
57214866069,57192923719
57214866069,57193748026
57214866069,57204586483
57214866069,57204593199
57214866069,57212443795
57214866069,57212742253
57214866069,57214591531
57214866069,57214864742
57214866069,57214864885
57214866069,57214865263
57214866069,57214865333
57214866069,57214865382
57214866069,57214865513
57214866069,57214865607
57214866069,57214865716
57214866069,57214865736
57214866069,57214865882
57214866069,57214866007
57214866069,57214866468
57214866069,57214866730
57214866069,57214866949
57214866069,57214867029
57214866069,57214867437
57214866069,57214867835
57214866069,57214867844
57214866069,57214867917
57214866069,57214868493
57214866069,57214868640
57214866069,58319749000
57214866069,6507702707
57214866069,6603524750
57214866069,7202169664
57214866069,9243031800
57214866069,9942476400
57214864790,24073352600
57214864790,24278734700
57214864790,26431291300
57214864790,36699721500
57214864790,55619906200
57214864790,56989394200
57214864790,57192255324
57214864790,57192923719
57214864790,57193748026
57214864790,57204586483
57214864790,57204593199
57214864790,57212443795
57214864790,57212742253
57214864790,57214591531
57214864790,57214864742
57214864790,57214864885
57214864790,57214865263
57214864790,57214865333
57214864790,57214865382
57214864790,57214865513
57214864790,57214865607
57214864790,57214865716
57214864790,57214865736
57214864790,57214865882
57214864790,57214866007
57214864790,57214866069
57214864790,57214866468
57214864790,57214866730
57214864790,57214866949
57214864790,57214867029
57214864790,57214867437
57214864790,57214867835
57214864790,57214867844
57214864790,57214867917
57214864790,57214868493
57214864790,57214868640
57214864790,58319749000
57214864790,6507702707
57214864790,6603524750
57214864790,7202169664
57214864790,9243031800
57214864790,9942476400
57214865706,24073352600
57214865706,24278734700
57214865706,26431291300
57214865706,36699721500
57214865706,55619906200
57214865706,56989394200
57214865706,57192255324
57214865706,57192923719
57214865706,57193748026
57214865706,57204586483
57214865706,57204593199
57214865706,57212443795
57214865706,57212742253
57214865706,57214591531
57214865706,57214864742
57214865706,57214864790
57214865706,57214864885
57214865706,57214865263
57214865706,57214865333
57214865706,57214865382
57214865706,57214865513
57214865706,57214865607
57214865706,57214865716
57214865706,57214865736
57214865706,57214865882
57214865706,57214866007
57214865706,57214866069
57214865706,57214866468
57214865706,57214866730
57214865706,57214866949
57214865706,57214867029
57214865706,57214867437
57214865706,57214867835
57214865706,57214867844
57214865706,57214867917
57214865706,57214868493
57214865706,57214868640
57214865706,58319749000
57214865706,6507702707
57214865706,6603524750
57214865706,7202169664
57214865706,9243031800
57214865706,9942476400
30467563400,24073352600
30467563400,24278734700
30467563400,26431291300
30467563400,36699721500
30467563400,55619906200
30467563400,56989394200
30467563400,57192255324
30467563400,57192923719
30467563400,57193748026
30467563400,57204586483
30467563400,57204593199
30467563400,57212443795
30467563400,57212742253
30467563400,57214591531
30467563400,57214864742
30467563400,57214864790
30467563400,57214864885
30467563400,57214865263
30467563400,57214865333
30467563400,57214865382
30467563400,57214865513
30467563400,57214865607
30467563400,57214865706
30467563400,57214865716
30467563400,57214865736
30467563400,57214865882
30467563400,57214866007
30467563400,57214866069
30467563400,57214866468
30467563400,57214866730
30467563400,57214866949
30467563400,57214867029
30467563400,57214867437
30467563400,57214867835
30467563400,57214867844
30467563400,57214867917
30467563400,57214868493
30467563400,57214868640
30467563400,58319749000
30467563400,6507702707
30467563400,6603524750
30467563400,7202169664
30467563400,9243031800
30467563400,9942476400
57214867316,24073352600
57214867316,24278734700
57214867316,26431291300
57214867316,30467563400
57214867316,36699721500
57214867316,55619906200
57214867316,56989394200
57214867316,57192255324
57214867316,57192923719
57214867316,57193748026
57214867316,57204586483
57214867316,57204593199
57214867316,57212443795
57214867316,57212742253
57214867316,57214591531
57214867316,57214864742
57214867316,57214864790
57214867316,57214864885
57214867316,57214865263
57214867316,57214865333
57214867316,57214865382
57214867316,57214865513
57214867316,57214865607
57214867316,57214865706
57214867316,57214865716
57214867316,57214865736
57214867316,57214865882
57214867316,57214866007
57214867316,57214866069
57214867316,57214866468
57214867316,57214866730
57214867316,57214866949
57214867316,57214867029
57214867316,57214867437
57214867316,57214867835
57214867316,57214867844
57214867316,57214867917
57214867316,57214868493
57214867316,57214868640
57214867316,58319749000
57214867316,6507702707
57214867316,6603524750
57214867316,7202169664
57214867316,9243031800
57214867316,9942476400
57214867930,24073352600
57214867930,24278734700
57214867930,26431291300
57214867930,30467563400
57214867930,36699721500
57214867930,55619906200
57214867930,56989394200
57214867930,57192255324
57214867930,57192923719
57214867930,57193748026
57214867930,57204586483
57214867930,57204593199
57214867930,57212443795
57214867930,57212742253
57214867930,57214591531
57214867930,57214864742
57214867930,57214864790
57214867930,57214864885
57214867930,57214865263
57214867930,57214865333
57214867930,57214865382
57214867930,57214865513
57214867930,57214865607
57214867930,57214865706
57214867930,57214865716
57214867930,57214865736
57214867930,57214865882
57214867930,57214866007
57214867930,57214866069
57214867930,57214866468
57214867930,57214866730
57214867930,57214866949
57214867930,57214867029
57214867930,57214867316
57214867930,57214867437
57214867930,57214867835
57214867930,57214867844
57214867930,57214867917
57214867930,57214868493
57214867930,57214868640
57214867930,58319749000
57214867930,6507702707
57214867930,6603524750
57214867930,7202169664
57214867930,9243031800
57214867930,9942476400
57214866071,24073352600
57214866071,24278734700
57214866071,26431291300
57214866071,30467563400
57214866071,36699721500
57214866071,55619906200
57214866071,56989394200
57214866071,57192255324
57214866071,57192923719
57214866071,57193748026
57214866071,57204586483
57214866071,57204593199
57214866071,57212443795
57214866071,57212742253
57214866071,57214591531
57214866071,57214864742
57214866071,57214864790
57214866071,57214864885
57214866071,57214865263
57214866071,57214865333
57214866071,57214865382
57214866071,57214865513
57214866071,57214865607
57214866071,57214865706
57214866071,57214865716
57214866071,57214865736
57214866071,57214865882
57214866071,57214866007
57214866071,57214866069
57214866071,57214866468
57214866071,57214866730
57214866071,57214866949
57214866071,57214867029
57214866071,57214867316
57214866071,57214867437
57214866071,57214867835
57214866071,57214867844
57214866071,57214867917
57214866071,57214867930
57214866071,57214868493
57214866071,57214868640
57214866071,58319749000
57214866071,6507702707
57214866071,6603524750
57214866071,7202169664
57214866071,9243031800
57214866071,9942476400
57214865891,24073352600
57214865891,24278734700
57214865891,26431291300
57214865891,30467563400
57214865891,36699721500
57214865891,55619906200
57214865891,56989394200
57214865891,57192255324
57214865891,57192923719
57214865891,57193748026
57214865891,57204586483
57214865891,57204593199
57214865891,57212443795
57214865891,57212742253
57214865891,57214591531
57214865891,57214864742
57214865891,57214864790
57214865891,57214864885
57214865891,57214865263
57214865891,57214865333
57214865891,57214865382
57214865891,57214865513
57214865891,57214865607
57214865891,57214865706
57214865891,57214865716
57214865891,57214865736
57214865891,57214865882
57214865891,57214866007
57214865891,57214866069
57214865891,57214866071
57214865891,57214866468
57214865891,57214866730
57214865891,57214866949
57214865891,57214867029
57214865891,57214867316
57214865891,57214867437
57214865891,57214867835
57214865891,57214867844
57214865891,57214867917
57214865891,57214867930
57214865891,57214868493
57214865891,57214868640
57214865891,58319749000
57214865891,6507702707
57214865891,6603524750
57214865891,7202169664
57214865891,9243031800
57214865891,9942476400
55763023500,24073352600
55763023500,24278734700
55763023500,26431291300
55763023500,30467563400
55763023500,36699721500
55763023500,55619906200
55763023500,56989394200
55763023500,57192255324
55763023500,57192923719
55763023500,57193748026
55763023500,57204586483
55763023500,57204593199
55763023500,57212443795
55763023500,57212742253
55763023500,57214591531
55763023500,57214864742
55763023500,57214864790
55763023500,57214864885
55763023500,57214865263
55763023500,57214865333
55763023500,57214865382
55763023500,57214865513
55763023500,57214865607
55763023500,57214865706
55763023500,57214865716
55763023500,57214865736
55763023500,57214865882
55763023500,57214865891
55763023500,57214866007
55763023500,57214866069
55763023500,57214866071
55763023500,57214866468
55763023500,57214866730
55763023500,57214866949
55763023500,57214867029
55763023500,57214867316
55763023500,57214867437
55763023500,57214867835
55763023500,57214867844
55763023500,57214867917
55763023500,57214867930
55763023500,57214868493
55763023500,57214868640
55763023500,58319749000
55763023500,6507702707
55763023500,6603524750
55763023500,7202169664
55763023500,9243031800
55763023500,9942476400
57214867523,24073352600
57214867523,24278734700
57214867523,26431291300
57214867523,30467563400
57214867523,36699721500
57214867523,55619906200
57214867523,55763023500
57214867523,56989394200
57214867523,57192255324
57214867523,57192923719
57214867523,57193748026
57214867523,57204586483
57214867523,57204593199
57214867523,57212443795
57214867523,57212742253
57214867523,57214591531
57214867523,57214864742
57214867523,57214864790
57214867523,57214864885
57214867523,57214865263
57214867523,57214865333
57214867523,57214865382
57214867523,57214865513
57214867523,57214865607
57214867523,57214865706
57214867523,57214865716
57214867523,57214865736
57214867523,57214865882
57214867523,57214865891
57214867523,57214866007
57214867523,57214866069
57214867523,57214866071
57214867523,57214866468
57214867523,57214866730
57214867523,57214866949
57214867523,57214867029
57214867523,57214867316
57214867523,57214867437
57214867523,57214867835
57214867523,57214867844
57214867523,57214867917
57214867523,57214867930
57214867523,57214868493
57214867523,57214868640
57214867523,58319749000
57214867523,6507702707
57214867523,6603524750
57214867523,7202169664
57214867523,9243031800
57214867523,9942476400
57195476040,24073352600
57195476040,24278734700
57195476040,26431291300
57195476040,30467563400
57195476040,36699721500
57195476040,55619906200
57195476040,55763023500
57195476040,56989394200
57195476040,57192255324
57195476040,57192923719
57195476040,57193748026
57195476040,57204586483
57195476040,57204593199
57195476040,57212443795
57195476040,57212742253
57195476040,57214591531
57195476040,57214864742
57195476040,57214864790
57195476040,57214864885
57195476040,57214865263
57195476040,57214865333
57195476040,57214865382
57195476040,57214865513
57195476040,57214865607
57195476040,57214865706
57195476040,57214865716
57195476040,57214865736
57195476040,57214865882
57195476040,57214865891
57195476040,57214866007
57195476040,57214866069
57195476040,57214866071
57195476040,57214866468
57195476040,57214866730
57195476040,57214866949
57195476040,57214867029
57195476040,57214867316
57195476040,57214867437
57195476040,57214867523
57195476040,57214867835
57195476040,57214867844
57195476040,57214867917
57195476040,57214867930
57195476040,57214868493
57195476040,57214868640
57195476040,58319749000
57195476040,6507702707
57195476040,6603524750
57195476040,7202169664
57195476040,9243031800
57195476040,9942476400
57194426104,24073352600
57194426104,24278734700
57194426104,26431291300
57194426104,30467563400
57194426104,36699721500
57194426104,55619906200
57194426104,55763023500
57194426104,56989394200
57194426104,57192255324
57194426104,57192923719
57194426104,57193748026
57194426104,57195476040
57194426104,57204586483
57194426104,57204593199
57194426104,57212443795
57194426104,57212742253
57194426104,57214591531
57194426104,57214864742
57194426104,57214864790
57194426104,57214864885
57194426104,57214865263
57194426104,57214865333
57194426104,57214865382
57194426104,57214865513
57194426104,57214865607
57194426104,57214865706
57194426104,57214865716
57194426104,57214865736
57194426104,57214865882
57194426104,57214865891
57194426104,57214866007
57194426104,57214866069
57194426104,57214866071
57194426104,57214866468
57194426104,57214866730
57194426104,57214866949
57194426104,57214867029
57194426104,57214867316
57194426104,57214867437
57194426104,57214867523
57194426104,57214867835
57194426104,57214867844
57194426104,57214867917
57194426104,57214867930
57194426104,57214868493
57194426104,57214868640
57194426104,58319749000
57194426104,6507702707
57194426104,6603524750
57194426104,7202169664
57194426104,9243031800
57194426104,9942476400
57214867829,24073352600
57214867829,24278734700
57214867829,26431291300
57214867829,30467563400
57214867829,36699721500
57214867829,55619906200
57214867829,55763023500
57214867829,56989394200
57214867829,57192255324
57214867829,57192923719
57214867829,57193748026
57214867829,57194426104
57214867829,57195476040
57214867829,57204586483
57214867829,57204593199
57214867829,57212443795
57214867829,57212742253
57214867829,57214591531
57214867829,57214864742
57214867829,57214864790
