source,target,weight
7201882371,7404034662,0.2
7401810267,7404034662,0.2
57210047615,7004332744,0.3333333333333333
57210047615,7103032209,0.3333333333333333
7004332744,7103032209,0.3333333333333333
55487792100,6602409970,0.3333333333333333
55487792100,7004662915,0.3333333333333333
6602409970,7004662915,0.3333333333333333
6602737854,7006632836,0.5
6603280932,7006684456,0.5
6506329714,7005210704,0.5
6603215153,7005519219,0.8333333333333333
35850302400,56409948700,0.3333333333333333
35850302400,6603949486,0.3333333333333333
56409948700,6603949486,0.3333333333333333
15054268800,55664123700,0.5
6602831804,7201915672,0.5
6603657740,7006313538,0.5
21637501600,6504805312,0.3333333333333333
21637501600,6508119473,0.3333333333333333
6504805312,6508119473,0.3333333333333333
7004466672,7401873822,0.5
36484605700,7801502359,0.5
33368141800,6602171706,0.5
36904465000,6508201937,0.3333333333333333
36904465000,7402189238,0.3333333333333333
6508201937,7402189238,0.3333333333333333
6507311609,6508391824,0.5
6505624028,7004418961,0.5
24456842700,7404533113,0.5
7202977872,7203078501,0.5
57193808856,6507000035,0.3333333333333333
57193808856,6602483187,0.3333333333333333
6507000035,6602483187,0.3333333333333333
12141344700,7403745096,0.5
15822979400,6602367608,0.16666666666666666
15822979400,6602850209,0.16666666666666666
15822979400,6701319579,0.16666666666666666
15822979400,7003846041,0.16666666666666666
15822979400,7004641448,0.16666666666666666
6602367608,6701319579,0.3333333333333333
6602367608,7003846041,0.16666666666666666
6602850209,6701319579,0.7833333333333333
6602850209,7003846041,0.16666666666666666
6701319579,7003846041,0.16666666666666666
6701319579,7004641448,0.16666666666666666
7003846041,7004641448,0.16666666666666666
57204219643,6507512104,0.25
57204219643,6507666567,0.25
57204219643,7004193476,0.25
6507512104,6507666567,0.25
6507512104,7004193476,0.25
7006792389,7201942281,0.5
57213905480,7003319047,0.5
7004247119,7202815103,0.5
57191724186,6603791854,0.5
35857137500,6603763789,0.25
35857137500,7004930486,0.25
35857137500,7006298426,0.25
6603763789,7004930486,0.25
6603763789,7006298426,0.25
7004930486,7006298426,0.25
7202196361,7402556700,0.5
57214588572,58501372900,0.2
57214588572,6504178070,0.2
57214588572,6504304692,0.2
57214588572,6504742887,0.2
58501372900,6504178070,0.2
58501372900,6504304692,0.2
58501372900,6504742887,0.2
6504178070,6504304692,0.2
6504178070,6504742887,0.2
6504304692,6504742887,0.2
6701702406,7004462010,0.5
35997816700,57214510875,0.5
7201377504,7402515209,0.5
25622251700,57203069485,0.3333333333333333
25622251700,6603902089,0.3333333333333333
57060541400,7006470250,0.5
13805657000,23396787300,0.3333333333333333
13805657000,56451528000,0.3333333333333333
23396787300,56451528000,0.3333333333333333
57649880000,7004807076,0.3333333333333333
57649880000,7202183997,0.3333333333333333
7004807076,7202183997,0.3333333333333333
10144423700,7103180039,0.5
24548702300,6507490954,0.5
57194881023,57194884456,0.25
57194881023,6505920008,0.25
57194881023,6603485591,0.25
57194884456,6505920008,0.25
57194884456,6603485591,0.25
6505920008,6603485591,0.25
7201383241,7403569928,0.5
35092538700,6505717993,0.5
55211631700,6506325353,0.5
57210676909,58712898700,0.5
56227778200,6508150185,0.25
56227778200,6603873130,0.25
56227778200,7003675115,0.25
6508150185,6603873130,0.25
6508150185,7003675115,0.25
6603873130,7003675115,0.25
6506988826,6603135832,0.5
14008233600,7401594388,0.5
23397556500,57011544400,0.5
57193298660,7007063492,0.5
24787899900,7403227375,0.5
36506564700,57209620957,0.3333333333333333
36506564700,6601948712,0.3333333333333333
57209620957,6601948712,0.3333333333333333
24357489900,6506030160,0.25
24357489900,6506559966,0.25
6506030160,6506559966,0.25
6506030160,7004215342,0.25
6506559966,7004215342,0.25
57193301764,57193302271,0.3333333333333333
57193301764,7007063492,0.3333333333333333
57193302271,7007063492,0.8333333333333333
55492819100,7005267379,0.5
24280715500,6507630508,0.5
36938250000,6507656938,0.5
56573388500,57041479100,0.3333333333333333
56573388500,6504559212,0.3333333333333333
26651087000,35075715800,0.16666666666666666
26651087000,6507866691,0.16666666666666666
26651087000,6602367608,0.16666666666666666
26651087000,6602850209,0.16666666666666666
26651087000,6701319579,0.16666666666666666
35075715800,6507866691,0.16666666666666666
35075715800,6701319579,0.16666666666666666
6507866691,6602367608,0.16666666666666666
6507866691,6602850209,0.16666666666666666
6507866691,6701319579,0.29166666666666663
25722342000,57194879619,0.5
36624358200,56588043000,0.3333333333333333
36624358200,57194909457,0.3333333333333333
56588043000,57194909457,0.3333333333333333
6603226471,7003436977,0.5
57213294408,6602737854,0.25
57213294408,6603900349,0.25
57213294408,7004854863,0.25
6602737854,6603900349,0.25
6602737854,7004854863,0.25
6603900349,7004854863,0.25
6603502371,7005534910,0.5
6507657125,7101872913,0.5
6701586206,7004905885,0.5
6506054474,6506836996,0.5
24077808200,56161836300,0.25
24077808200,7005321268,0.25
56161836300,6701425182,0.25
56161836300,7005321268,0.25
6701425182,7005321268,0.25
57198250442,6507110461,0.5
6602563951,7404223669,0.5
56249129000,6604066382,0.5
55469721100,6508115259,0.5
6506027349,6506152196,0.5
7003539044,7004052886,0.5
7004051214,7401997700,0.5
7003972255,7005260312,0.5
17346269400,36854848000,0.5
26643260800,7006767864,0.5
7005249932,7005304461,0.5
6601920105,6602169320,0.25
6601920105,7004610415,0.25
6601920105,7005292178,0.25
6602169320,7004610415,0.25
6602169320,7005292178,0.25
7004610415,7005292178,0.25
21644063500,6603334597,0.5
6603495027,7003830208,0.5
57225435366,7103047976,0.3333333333333333
57225435366,7801360548,0.3333333333333333
7103047976,7801360548,0.3333333333333333
6701693571,7006843949,0.5
7102871245,7801527515,0.5
25623088100,7004279668,0.3333333333333333
25623088100,7102935948,0.3333333333333333
7004279668,7102935948,0.3333333333333333
6507948231,6602312108,1.0
57201045011,7003315060,0.5
35361593100,7201899435,0.5
56223224800,6603772810,0.5
57205859465,57501781600,0.1111111111111111
57205859465,57574370500,0.1111111111111111
57205859465,6506019370,0.1111111111111111
57205859465,6506031748,0.1111111111111111
57205859465,6506307945,0.1111111111111111
57205859465,6506452766,0.1111111111111111
57205859465,6603591272,0.1111111111111111
57205859465,6603868378,0.1111111111111111
57501781600,57574370500,0.1111111111111111
57501781600,6506019370,0.1111111111111111
57501781600,6506031748,0.1111111111111111
57501781600,6506307945,0.1111111111111111
57501781600,6506452766,0.1111111111111111
57501781600,6603591272,0.1111111111111111
57501781600,6603868378,0.1111111111111111
57574370500,6506019370,0.1111111111111111
57574370500,6506031748,0.1111111111111111
57574370500,6506307945,0.1111111111111111
57574370500,6506452766,0.1111111111111111
57574370500,6603591272,0.1111111111111111
57574370500,6603868378,0.1111111111111111
6506019370,6506031748,0.1111111111111111
6506019370,6506307945,0.1111111111111111
6506019370,6506452766,0.1111111111111111
6506019370,6603591272,0.1111111111111111
6506019370,6603868378,0.1111111111111111
6506031748,6506307945,0.1111111111111111
6506031748,6506452766,0.1111111111111111
6506031748,6603591272,0.1111111111111111
6506031748,6603868378,0.1111111111111111
6506307945,6506452766,0.1111111111111111
6506307945,6603591272,0.1111111111111111
6506307945,6603868378,0.1111111111111111
6506452766,6603591272,0.1111111111111111
6506452766,6603868378,0.1111111111111111
6603591272,6603868378,0.1111111111111111
36764754300,6505602341,0.5
7003291576,7406783064,0.5
7003343004,7004273823,0.3333333333333333
7003568917,7004273823,0.3333333333333333
7102745096,7410149713,0.5
6603063445,7102616496,0.5
6507417316,7004052886,0.5
55458729400,56172163700,0.5
6603791326,7003273820,0.3333333333333333
6603791326,7102015260,0.3333333333333333
7003273820,7102015260,0.3333333333333333
6602072529,7005551297,0.5
6602990661,7402722504,0.5
35842834000,7003851987,0.5
35122081100,7801310897,0.5
57192902184,6602317008,0.5
14519093400,8946859500,0.5
7005289995,7005799108,0.5
57225281651,6701426986,0.5
57211917168,6507666564,0.3333333333333333
57211917168,7102750222,0.3333333333333333
6507666564,7102750222,0.3333333333333333
25421259100,6508157079,0.25
25421259100,6602280873,0.25
25421259100,6603884867,0.25
6508157079,6602280873,0.25
6508157079,6603884867,0.25
6602280873,6603884867,0.25
6507392097,7103118658,0.5
57192965599,6602210972,0.5
26036879000,7003264827,1.0
35496576700,35497439300,0.2
35496576700,57202624285,0.2
35496576700,6507573982,0.2
35496576700,6701559503,0.2
35497439300,57202624285,0.2
35497439300,6507573982,0.2
35497439300,6701559503,0.2
57202624285,6507573982,0.2
57202624285,6701559503,0.2
6507573982,6701559503,0.2
55479069400,6602078814,0.3333333333333333
55479069400,6603457488,0.3333333333333333
6602078814,6603457488,0.3333333333333333
56272937700,57191049348,0.5
6507173505,6602950000,0.25
6507173505,6603653925,0.25
6507173505,7005086744,0.25
6602950000,6603653925,0.25
6602950000,7005086744,0.25
6603653925,7005086744,0.25
6507805659,7003856849,0.5
6602994821,7005532099,0.3333333333333333
6602994821,7006550477,0.3333333333333333
7005532099,7006550477,0.3333333333333333
6601921464,7005530466,0.3333333333333333
7004595632,7005530466,0.3333333333333333
57192964555,57192967297,0.5
57208372997,6507234101,0.5
36108603600,7005060511,0.2
36108603600,7005190630,0.2
36108603600,7005235864,0.2
36108603600,7102219583,0.2
7005060511,7005190630,0.2
7005060511,7005235864,0.2
7005060511,7102219583,0.2
7005190630,7005235864,0.2
7005190630,7102219583,0.2
7005235864,7102219583,0.2
16688372400,57203952973,0.25
16688372400,57203952983,0.25
16688372400,58331785900,0.25
57203952973,57203952983,0.25
57203952973,58331785900,0.25
57203952983,58331785900,0.25
56655128400,7402482131,0.5
6603064570,7003423397,0.3333333333333333
6603064570,8777614700,0.3333333333333333
7003423397,8777614700,0.3333333333333333
25222569200,6505844514,0.5
6603575042,6604004240,0.5
57192971349,6602210972,0.5
6507989523,6603043161,0.5
6603791854,7003414984,0.5
35375806700,7005291726,0.25
35375806700,7202532461,0.25
35375806700,7801606414,0.25
7005291726,7202532461,0.25
7005291726,7801606414,0.25
7202532461,7801606414,0.25
55482067800,7003969302,0.3333333333333333
55482067800,7401950818,0.3333333333333333
7003969302,7401950818,0.3333333333333333
24350828700,6505936636,0.5
8960767500,8960767600,0.5
35228569700,6508198161,0.5
14833166700,7402529607,0.3333333333333333
14833166700,7801323487,0.3333333333333333
7402529607,7801323487,0.3333333333333333
57200252904,57200253012,0.25
57200252904,57212934396,0.25
57200252904,7801460004,0.25
57200253012,57212934396,0.25
57200253012,7801460004,0.25
57212934396,7801460004,0.25
57194809107,57194810595,0.5
6602157263,6602640526,0.5
57012551700,57193080270,0.5
24782993000,57013035200,0.8333333333333333
57000857800,57208068147,1.0
14919739600,57492808500,0.5
6602605790,9270738500,0.5
57205257987,8674066300,0.5
55932293000,6603611669,0.5
6506117186,7004337863,0.3333333333333333
6506117186,7402482131,0.3333333333333333
7004337863,7402482131,0.3333333333333333
58580674700,7003851987,0.5
6603022747,7005279598,0.5
6507300305,7005538011,0.5
55665468100,6507008958,0.25
55665468100,6508191022,0.25
6507008958,6508191022,0.25
6507008958,7402738940,0.25
6508191022,7402738940,0.25
7003408908,7005903726,0.5
16242772000,6701669903,0.5
6505857780,7403275658,0.5
6602469472,7003846555,0.5
6602526571,7402383438,0.5
6603317918,7003812965,0.3333333333333333
6603317918,7202167251,0.3333333333333333
7003812965,7202167251,0.3333333333333333
6602852172,7003656938,0.5
6508382522,7004422965,0.5
55844244900,57197342619,0.25
55844244900,57199302669,0.25
55844244900,7005758978,0.25
57197342619,57199302669,0.25
57197342619,7005758978,0.25
57199302669,7005758978,0.25
6505885652,6506652780,0.25
6505885652,6602190203,0.25
6505885652,7003629360,0.25
6506652780,6602190203,0.25
6506652780,7003629360,0.25
6602190203,7003629360,0.25
36897313000,7403089948,0.5
6506332411,7003390960,0.5
57189539549,7401771293,0.5
16404912200,6701552516,0.5
22940551400,7006013246,0.5
35838121600,6602626585,0.5
6602108447,6602413043,0.3333333333333333
6602108447,7202118441,0.3333333333333333
6602413043,7202118441,0.3333333333333333
7005220395,7006588230,0.5
16938871300,55460175300,0.5
36942588200,7202767722,0.5
35974377600,6603922787,0.5
7003749277,7004542864,0.25
7003749277,7004895148,0.25
7003749277,7102640009,0.25
7004542864,7004895148,0.25
7004542864,7102640009,0.25
7004895148,7102640009,0.25
24513919400,36928056400,0.2
24513919400,7003678505,0.2
24513919400,7006412551,0.2
24513919400,7006794668,0.2
36928056400,7003678505,0.2
36928056400,7006412551,0.2
36928056400,7006794668,0.2
7003678505,7006412551,0.2
7003678505,7006794668,0.2
7006412551,7006794668,0.2
57209481543,58048004700,0.5
6602887067,6701426986,0.3333333333333333
6602887067,7202429280,0.3333333333333333
6701426986,7202429280,0.3333333333333333
6507001043,6603310814,0.5
55423043900,7003328381,0.5
6508330566,7801373298,0.3333333333333333
6508330566,7801556559,0.3333333333333333
7801373298,7801556559,0.3333333333333333
6602329806,8893850100,0.5
6507865137,7005971857,0.5
55614972100,57064834800,0.5
14064655100,55731050900,0.3333333333333333
14064655100,6505980452,0.3333333333333333
55731050900,6505980452,0.3333333333333333
16404152000,6602118817,0.5
57188768616,57190056317,0.5
56969672600,6603441548,0.5
56987537100,6603839289,0.5
24782993000,57013142800,0.3333333333333333
57013035200,57013142800,0.3333333333333333
39764687600,51964461600,0.3333333333333333
39764687600,57085354400,0.3333333333333333
51964461600,57085354400,0.3333333333333333
24521009300,56930535300,0.3333333333333333
24521009300,56930654900,0.3333333333333333
56930535300,56930654900,0.3333333333333333
55411963300,55640836700,0.5
57030554400,57030565400,0.3333333333333333
57030554400,6506419579,0.3333333333333333
57030565400,6506419579,0.3333333333333333
14052487700,24784073800,0.5
16039835300,57012702800,0.14285714285714285
16039835300,57012977600,0.14285714285714285
16039835300,57013152000,0.14285714285714285
16039835300,57196832819,0.14285714285714285
16039835300,7101954782,0.14285714285714285
16039835300,9336182200,0.14285714285714285
57012702800,57012977600,0.14285714285714285
57012702800,57013152000,0.14285714285714285
57012702800,57196832819,0.14285714285714285
57012702800,7101954782,0.14285714285714285
57012702800,9336182200,0.14285714285714285
57012977600,57013152000,0.14285714285714285
57012977600,57196832819,0.14285714285714285
57012977600,7101954782,0.14285714285714285
57012977600,9336182200,0.14285714285714285
57013152000,57196832819,0.14285714285714285
57013152000,7101954782,0.14285714285714285
57013152000,9336182200,0.14285714285714285
57196832819,7101954782,0.14285714285714285
57196832819,9336182200,0.14285714285714285
7101954782,9336182200,0.14285714285714285
6508104219,7202271134,0.5
57188792100,7007091243,0.5
6603099411,7402371960,0.5
24321971700,6506379565,0.5
57189194317,57189196595,0.25
57189194317,57198560928,0.25
57189194317,7003492364,0.25
57189196595,57198560928,0.25
57189196595,7003492364,0.25
57198560928,7003492364,0.25
55284230200,6508310452,0.5
56344864300,56960716800,0.2
56344864300,56960790900,0.2
56344864300,6602850209,0.45
56344864300,6701319579,0.45
56960716800,56960790900,0.2
56960716800,6602850209,0.2
56960716800,6701319579,0.2
56960790900,6602850209,0.2
56960790900,6701319579,0.2
13605606300,57168335600,0.5
26655254700,7102924995,0.5
57204376031,6701768804,0.5
57189173806,7402287352,0.3333333333333333
57189173806,7403451361,0.3333333333333333
7402287352,7403451361,0.3333333333333333
6506558021,6701395083,0.5
24370896000,53563442700,0.3333333333333333
53563442700,53563443900,0.3333333333333333
16534118200,57189163373,0.3333333333333333
16534118200,57189167742,0.3333333333333333
16534118200,57198635449,0.3333333333333333
16534118200,57207502784,0.3333333333333333
16534118200,58442960900,0.3333333333333333
57189163373,57189167742,0.3333333333333333
57189163373,57198635449,0.3333333333333333
57189163373,57207502784,0.3333333333333333
57189163373,58442960900,0.3333333333333333
57189167742,57198635449,0.3333333333333333
57189167742,57207502784,0.3333333333333333
57189167742,58442960900,0.3333333333333333
57198635449,57207502784,0.3333333333333333
57198635449,58442960900,0.3333333333333333
57207502784,58442960900,0.3333333333333333
23972043600,56344864300,0.25
23972043600,6602850209,0.25
23972043600,6701319579,0.25
57207604400,6603922302,0.5
57196739951,57224070253,0.25
57196739951,57224071974,0.25
57196739951,57224080262,0.25
57224070253,57224071974,0.25
57224070253,57224080262,0.25
57224071974,57224080262,0.25
29167473700,57189378570,0.5
7004202995,7005541180,0.5
56673482900,57190928253,0.3333333333333333
56673482900,7202840464,0.3333333333333333
57190928253,7202840464,0.3333333333333333
23398601600,6506725596,0.5
55665131200,6504267290,0.3333333333333333
55665131200,6505477771,0.3333333333333333
6504267290,6505477771,0.3333333333333333
16166060800,25223510500,0.3333333333333333
16166060800,58866004900,0.3333333333333333
25223510500,58866004900,0.3333333333333333
6701441578,6701674537,0.5
55299198600,7202078076,0.5
57205850355,9533301200,1.5
7003341214,7501416050,0.5
6603440590,7006755026,1.0
6507388493,7003992135,0.5
16165336600,16167574500,0.25
16165336600,36762101600,0.25
16165336600,7004149665,0.25
16167574500,36762101600,0.25
16167574500,7004149665,0.25
36762101600,7004149665,0.25
23395507100,24369632300,0.5
57225470951,6505998316,0.5
6603497920,7003762470,0.25
6603497920,7004447344,0.25
6603497920,7202304775,0.25
7003762470,7004447344,0.25
7003762470,7202304775,0.25
7004447344,7202304775,0.25
7004155471,7005330429,0.5
57189720062,7102041695,0.5
6701547645,7004829254,0.5
56075695000,6506182562,0.25
56075695000,6507474990,0.25
56075695000,6508010467,0.25
6506182562,6507474990,0.25
6506182562,6508010467,0.25
6507474990,6508010467,0.25
7003296342,7006290446,0.3333333333333333
7003296342,7202446955,0.3333333333333333
7006290446,7202446955,0.3333333333333333
6506694118,7005279598,0.3333333333333333
6506694118,7006534675,0.3333333333333333
7005279598,7006534675,0.3333333333333333
6603041990,7006289974,0.5
6504759601,7003547621,0.5
36612806100,6504729694,0.5
6701526695,7202993062,0.5
7404447424,9940056100,0.5
6602891832,7801630374,0.5
57189567853,57189570622,0.5
57191946844,57191947533,0.25
57191946844,57191948980,0.25
57191946844,7402353829,0.25
57191947533,57191948980,0.25
57191948980,7402353829,0.25
35612609800,57191947024,0.14285714285714285
35612609800,57191947140,0.14285714285714285
35612609800,57191947781,0.14285714285714285
35612609800,6701574693,0.14285714285714285
35612609800,7003971266,0.14285714285714285
35612609800,7103112319,0.14285714285714285
57191947024,57191947140,0.14285714285714285
57191947024,57191947781,0.14285714285714285
57191947024,6701574693,0.14285714285714285
57191947024,7003971266,0.14285714285714285
57191947024,7103112319,0.14285714285714285
57191947140,57191947781,0.14285714285714285
57191947140,6701574693,0.14285714285714285
57191947140,7003971266,0.14285714285714285
57191947140,7103112319,0.14285714285714285
57191947781,6701574693,0.14285714285714285
57191947781,7003971266,0.14285714285714285
57191947781,7103112319,0.14285714285714285
6701574693,7003971266,0.14285714285714285
6701574693,7103112319,0.14285714285714285
7003971266,7103112319,0.14285714285714285
57001274800,57208982055,0.5
6506215330,6602971204,0.3333333333333333
6506215330,7801461756,0.3333333333333333
6602971204,7801461756,0.3333333333333333
57204227766,7003337933,0.5
36950788800,6507393364,0.5
6504300005,6506005130,0.5
16409314900,57191356289,0.3333333333333333
16409314900,7101972419,0.3333333333333333
57191356289,7101972419,0.3333333333333333
6603040631,7005318567,0.5
6603529363,7007087674,0.5
57011377900,7005033242,0.5
6507190013,7005289995,0.5
57010969000,57011246600,0.3333333333333333
57010969000,57011256600,0.3333333333333333
57011246600,57011256600,0.3333333333333333
24782993000,57013187400,0.5
56633810300,7102467622,0.3333333333333333
54410830700,55244861700,0.1
54410830700,56268538100,0.1
54410830700,57168332400,0.1
54410830700,6603852170,0.1
54410830700,7006029524,0.1
54410830700,7006960248,0.1
54410830700,7006977065,0.1
54410830700,7201734785,0.1
54410830700,7404240921,0.1
55244861700,56268538100,0.1
55244861700,57168332400,0.1
55244861700,6603852170,0.1
55244861700,7006029524,0.1
55244861700,7006960248,0.1
55244861700,7006977065,0.1
55244861700,7201734785,0.1
55244861700,7404240921,0.1
56268538100,57168332400,0.1
56268538100,6603852170,0.1
56268538100,7006029524,0.1
56268538100,7006960248,0.1
56268538100,7006977065,0.1
56268538100,7201734785,0.1
56268538100,7404240921,0.1
57168332400,6603852170,0.1
57168332400,7006029524,0.1
57168332400,7006960248,0.1
57168332400,7006977065,0.1
57168332400,7201734785,0.1
57168332400,7404240921,0.1
6603852170,7006029524,0.1
6603852170,7006960248,0.1
6603852170,7006977065,0.1
6603852170,7201734785,0.1
6603852170,7404240921,0.1
7006029524,7006960248,0.1
7006029524,7006977065,0.1
7006029524,7201734785,0.1
7006029524,7404240921,0.1
7006960248,7006977065,0.1
7006960248,7201734785,0.1
7006960248,7404240921,0.1
7006977065,7201734785,0.1
7006977065,7404240921,0.1
7201734785,7404240921,0.1
56492430100,7004041812,0.5
23037181400,55239173300,0.5
56214170400,7005490390,0.3333333333333333
56214170400,7006342194,0.3333333333333333
7005490390,7006342194,0.3333333333333333
57192659126,6505782474,0.14285714285714285
57192659126,6507270110,0.14285714285714285
57192659126,6603882380,0.14285714285714285
57192659126,6701757458,0.14285714285714285
57192659126,7003725393,0.14285714285714285
57192659126,7003763922,0.14285714285714285
6505782474,6507270110,0.14285714285714285
6505782474,6603882380,0.14285714285714285
6505782474,6701757458,0.14285714285714285
6505782474,7003725393,0.14285714285714285
6505782474,7003763922,0.14285714285714285
6507270110,6603882380,0.14285714285714285
6507270110,6701757458,0.14285714285714285
6507270110,7003725393,0.14285714285714285
6507270110,7003763922,0.14285714285714285
6603882380,6701757458,0.14285714285714285
6603882380,7003725393,0.14285714285714285
6603882380,7003763922,0.14285714285714285
6701757458,7003725393,0.14285714285714285
6701757458,7003763922,0.14285714285714285
7003725393,7003763922,0.14285714285714285
57166800700,6602849170,0.5
24298787100,24300342500,0.5
24540087500,8718512600,0.5
35122627700,6602111336,0.3333333333333333
35122627700,6603031973,0.3333333333333333
6602111336,6603031973,0.3333333333333333
58362826200,7006489001,0.3333333333333333
58362826200,7101971970,0.3333333333333333
7006489001,7101971970,0.3333333333333333
36939909500,57204304526,0.2
36939909500,6508106295,0.2
36939909500,6701528645,0.2
36939909500,7004996187,0.2
57204304526,6508106295,0.2
57204304526,6701528645,0.2
57204304526,7004996187,0.2
6508106295,6701528645,0.2
6508106295,7004996187,0.2
6701528645,7004996187,0.2
36927092500,7003504408,0.5
7003480620,7004523729,0.5
35579191700,6603182536,0.5
55715019900,7201350087,0.5
36954610300,6504556138,0.25
36954610300,6602468449,0.25
36954610300,6603310814,0.25
6504556138,6602468449,0.25
6504556138,6603310814,0.25
6602468449,6603310814,0.25
7103345973,7202358054,0.5
7003319047,7102745096,0.5
6602439992,8322872400,0.5
55320451000,6505894061,0.3333333333333333
55320451000,8960925700,0.3333333333333333
35112960200,7003792296,0.5
56297267400,57202253351,0.3333333333333333
56297267400,57205236212,0.3333333333333333
57202253351,57205236212,0.3333333333333333
55945226300,56127778900,0.2
55945226300,57194394757,0.2
55945226300,57200301272,0.2
55945226300,57200301540,0.2
56127778900,57194394757,0.2
56127778900,57200301272,0.2
56127778900,57200301540,0.2
57194394757,57200301272,0.2
57194394757,57200301540,0.2
57200301272,57200301540,0.2
35231258700,56444860900,0.5
56635212400,57200632269,0.5
26036632700,56015650000,0.5
16028626300,16178485800,0.2
16028626300,23389886000,0.2
16028626300,6603713890,0.2
16028626300,7003434224,0.2
16178485800,23389886000,0.2
16178485800,6603713890,0.2
16178485800,7003434224,0.2
23389886000,6603713890,0.2
23389886000,7003434224,0.2
6603713890,7003434224,0.2
56497957000,56820126600,0.2
56497957000,57194410632,0.2
56497957000,57194413751,0.2
56497957000,57202891330,0.7
56820126600,57194410632,0.2
56820126600,57194413751,0.2
56820126600,57202891330,0.2
57194410632,57194413751,0.2
57194410632,57202891330,0.2
57194413751,57202891330,0.2
6508344479,6701688896,1.0
35271484400,57189322148,0.25
35271484400,57191845216,0.25
35271484400,58831665600,0.25
57189322148,57191845216,0.25
57189322148,58831665600,0.25
57191845216,58831665600,0.25
25029126900,35588832000,0.25
25029126900,7005402171,0.25
25029126900,7801596079,0.25
35588832000,7005402171,0.25
35588832000,7801596079,0.25
7005402171,7801596079,0.25
36871226600,56149922700,0.25
36871226600,57196044482,0.25
36871226600,6603661124,0.25
56149922700,57196044482,0.25
56149922700,6603661124,0.25
57196044482,6603661124,0.25
56264066600,57191728698,0.8333333333333333
57210566455,57226489154,0.5
27067872400,57200331429,0.3333333333333333
27067872400,57200332113,0.3333333333333333
57200331429,57200332113,0.3333333333333333
57194348396,7004607665,0.5
57200523053,57200526247,0.5
55897268800,57193896693,0.5
54411227200,57199753466,0.5
32867680100,57198885668,0.5
56322546800,56322656400,0.3333333333333333
56322546800,57202889754,0.3333333333333333
56322656400,57202889754,0.3333333333333333
56025055800,56586188600,0.5
57200725512,57200727883,0.5
35839522700,57193390641,0.5
56184821200,56472020300,0.5
55883005800,6602278045,0.5
57199259311,57745388900,0.5
56529714000,6506106853,0.5
15623562400,7005946915,0.5
57200603696,57200606869,0.5
24741054000,41862873900,0.5
24280840600,24283034600,0.16666666666666666
24280840600,39062266600,0.16666666666666666
24280840600,55797457600,0.16666666666666666
24280840600,6602720030,0.16666666666666666
24280840600,8344770300,0.16666666666666666
24283034600,39062266600,0.16666666666666666
24283034600,55797457600,0.16666666666666666
24283034600,6602720030,0.16666666666666666
24283034600,8344770300,0.16666666666666666
39062266600,55797457600,0.16666666666666666
39062266600,6602720030,0.16666666666666666
39062266600,8344770300,0.16666666666666666
55797457600,6602720030,0.16666666666666666
55797457600,8344770300,0.16666666666666666
6602720030,8344770300,0.16666666666666666
56128057600,57194691970,0.25
56128057600,57200860058,0.25
56128057600,6701827355,0.5833333333333333
57194691970,57200860058,0.25
57194691970,6701827355,0.25
57200860058,6701827355,0.25
35606283800,57203069485,0.5
35837445700,36055750400,1.0
35975962000,7402368520,0.5
57192307644,57196063722,0.16666666666666666
57192307644,57196066317,0.16666666666666666
57192307644,57196067301,0.16666666666666666
57192307644,57196067314,0.16666666666666666
57192307644,7004387155,0.16666666666666666
57196063722,57196066317,0.16666666666666666
57196063722,57196067301,0.16666666666666666
57196063722,57196067314,0.16666666666666666
57196063722,7004387155,0.16666666666666666
57196066317,57196067301,0.16666666666666666
57196066317,57196067314,0.16666666666666666
57196066317,7004387155,0.16666666666666666
57196067301,57196067314,0.16666666666666666
57196067301,7004387155,0.16666666666666666
57196067314,7004387155,0.16666666666666666
7003350395,7102395107,0.5
55531368300,57200853812,1.0
55902390300,57196236604,0.3333333333333333
55902390300,57196238420,0.3333333333333333
57196236604,57196238420,0.3333333333333333
12764512200,35752983500,0.5
23487286800,55801955700,0.14285714285714285
23487286800,56659056700,0.14285714285714285
23487286800,57189049795,0.14285714285714285
23487286800,57196479437,0.14285714285714285
23487286800,57196481663,0.14285714285714285
23487286800,57217684706,0.14285714285714285
55801955700,56659056700,0.14285714285714285
55801955700,57189049795,0.14285714285714285
55801955700,57196479437,0.14285714285714285
55801955700,57196481663,0.14285714285714285
55801955700,57217684706,0.14285714285714285
56659056700,57189049795,0.14285714285714285
56659056700,57196479437,0.14285714285714285
56659056700,57196481663,0.14285714285714285
56659056700,57217684706,0.14285714285714285
57189049795,57196479437,0.14285714285714285
57189049795,57196481663,0.14285714285714285
57189049795,57217684706,0.14285714285714285
57196479437,57196481663,0.14285714285714285
57196479437,57217684706,0.14285714285714285
57196481663,57217684706,0.14285714285714285
37079567600,57201204363,0.5
37049104200,7801677390,0.5
14322163700,57192268466,0.25
14322163700,57200415313,0.25
14322163700,57200422024,0.25
57192268466,57200415313,0.25
57192268466,57200422024,0.25
57200415313,57200422024,0.25
26323404000,57195625361,0.25
26323404000,57200243538,0.25
26323404000,57217098323,0.25
57195625361,57200243538,0.25
57195625361,57217098323,0.25
57200243538,57217098323,0.25
24344210000,55582081200,0.7833333333333332
24344210000,57197704690,0.7833333333333332
24344210000,57197706925,0.45
55582081200,57197704690,1.2333333333333332
55582081200,57197706925,0.45
57197704690,57197706925,0.45
57191206548,57201853490,0.3333333333333333
57191206548,57201853634,0.3333333333333333
